ChEMBL ID,InChI Key,Name,SMILES,Type,Max Phase,Targets,Bioactivities,MW,LogP,MolMR,H Donors,H Acceptors,TPSA,Heavy Atom Count,Aromatic Rings,Rotatable Bonds,Ring Count
CHEMBL4650358,GMFJXGGAGPCRBM-UHFFFAOYSA-N,ISUZINAXIB HYDROCHLORIDE,CCCc1c(-c2ccccc2)nn(-c2ccccn2)c1O.Cl,Small molecule,2.0,0.0,0.0,315.80400000000003,4.014200000000003,89.70280000000002,1.0,4.0,50.94,22.0,3.0,4.0,3.0
CHEMBL1200638,SRGKFVAASLQVBO-DASCVMRKSA-N,DEXBROMPHENIRAMINE MALEATE,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,Small molecule,4.0,19.0,39.0,435.3180000000001,3.639500000000001,107.8046000000001,2.0,4.0,90.73,27.0,2.0,7.0,2.0
CHEMBL3181870,CEEQUQSGVRRXQI-UHFFFAOYSA-N,PYRIDOXAL PHOSPHATE,Cc1ncc(COP(=O)(O)O)c(C=O)c1O.O,Small molecule,3.0,1.0,6.0,265.158,-0.30728,56.47320000000003,3.0,5.0,148.45,17.0,1.0,4.0,1.0
CHEMBL1615784,QCWJONLQSHEGEJ-UHFFFAOYSA-N,TETROFOSMIN,CCOCCP(CCOCC)CCP(CCOCC)CCOCC,Small molecule,3.0,0.0,0.0,382.4620000000002,4.096200000000003,109.0140000000001,0.0,4.0,36.92,24.0,0.0,19.0,0.0
CHEMBL3545408,DHAITNWJDOSRBU-RCSSWNHXSA-N,NALTALIMIDE,O=C1c2ccccc2C(=O)N1[C@@H]1CC[C@@]2(O)C3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)C1O5,Small molecule,2.0,0.0,0.0,472.5410000000003,2.621100000000001,125.52060000000004,2.0,6.0,90.31,35.0,2.0,3.0,8.0
CHEMBL16073,CPJSUEIXXCENMM-UHFFFAOYSA-N,PHENACETIN,CCOc1ccc(NC(C)=O)cc1,Small molecule,4.0,166.0,2183.0,179.219,2.0437,51.914700000000025,1.0,2.0,38.33,13.0,1.0,3.0,1.0
CHEMBL1648,HMJIYCCIJYRONP-UHFFFAOYSA-N,ISRADIPINE,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,Small molecule,4.0,47.0,152.0,371.3930000000001,2.5822000000000003,96.32470000000004,1.0,8.0,103.55,27.0,2.0,4.0,3.0
CHEMBL1495,DUDKAZCAISNGQN-UHFFFAOYSA-N,OXYPHENCYCLIMINE,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,Small molecule,4.0,1.0,1.0,344.4550000000002,2.731700000000001,97.42180000000006,1.0,5.0,62.129999999999995,25.0,1.0,5.0,3.0
CHEMBL455461,BTTNOGHPGJANSW-IBGZPJMESA-N,RADEZOLID,CC(=O)NC[C@H]1CN(c2ccc(-c3ccc(CNCc4cnn[nH]4)cc3)c(F)c2)C(=O)O1,Small molecule,2.0,27.0,279.0,438.46300000000014,2.3618999999999994,115.06110000000004,3.0,6.0,112.24,32.0,3.0,8.0,4.0
CHEMBL589586,NKHAVTQWNUWKEO-NSCUHMNNSA-N,MONOMETHYL FUMARATE,COC(=O)/C=C/C(=O)O,Small molecule,4.0,10.0,14.0,130.099,-0.19980000000000003,28.79179999999999,1.0,3.0,63.60000000000001,9.0,0.0,2.0,0.0
CHEMBL255231,LHXOCOHMBFOVJS-OAHLLOKOSA-N,LADOSTIGIL,C#CCN[C@@H]1CCc2ccc(OC(=O)N(C)CC)cc21,Small molecule,2.0,15.0,52.0,272.34799999999996,2.347200000000001,78.66770000000004,1.0,3.0,41.57,20.0,1.0,4.0,2.0
CHEMBL607710,SKPLBLUECSEIFO-UHFFFAOYSA-N,CHLORPHENESIN CARBAMATE,NC(=O)OCC(O)COc1ccc(Cl)cc1,Small molecule,4.0,8.0,15.0,245.662,1.1750000000000003,58.489200000000025,2.0,4.0,81.78000000000002,16.0,1.0,5.0,1.0
CHEMBL1577,CESYKOGBSMNBPD-UHFFFAOYSA-N,METHYCLOTHIAZIDE,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,Small molecule,4.0,14.0,63.0,360.2440000000001,0.5983000000000003,75.90470000000002,2.0,5.0,109.57,20.0,1.0,2.0,2.0
CHEMBL607048,DTJQBBHYRQYDEG-JNBMDGLNSA-N,18-METHOXYCORONARIDINE,COCC[C@H]1CC2CN3CCc4c([nH]c5ccccc45)[C@](C(=O)OC)(C2)[C@H]13,Small molecule,2.0,5.0,11.0,368.4770000000002,2.8817000000000013,103.76470000000005,1.0,4.0,54.56,27.0,2.0,4.0,6.0
CHEMBL255863,HHZIURLSWUIHRB-UHFFFAOYSA-N,NILOTINIB,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,Small molecule,4.0,1098.0,2699.0,529.5260000000001,6.355840000000005,140.98089999999985,2.0,7.0,97.62,39.0,5.0,6.0,5.0
CHEMBL1585,NJBFOOCLYDNZJN-UHFFFAOYSA-N,PIPOBROMAN,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,Small molecule,4.0,94.0,125.0,356.058,1.2272,69.98200000000003,0.0,2.0,40.620000000000005,16.0,0.0,4.0,1.0
CHEMBL521589,ANZXOIAKUNOVQU-UHFFFAOYSA-N,BAMBUTEROL,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,Small molecule,3.0,136.0,374.0,367.4460000000001,2.2288999999999994,98.57950000000005,2.0,6.0,91.34,26.0,1.0,5.0,1.0
CHEMBL1586,NBMKJKDGKREAPL-DVTGEIKXSA-N,BECLOMETHASONE,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,Small molecule,2.0,155.0,423.0,408.9220000000002,2.1650000000000005,104.68940000000005,3.0,5.0,94.83,28.0,0.0,2.0,4.0
CHEMBL1076930,CJCYTUJOSMYXLE-JDLSZIHUSA-N,INARIGIVIR SOPROXIL,CO[C@@H]1[C@H](OP(=O)(OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)C[C@@H]2O)SCOC(=O)OC(C)C)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O,Small molecule,2.0,8.0,29.0,703.6240000000003,0.27400000000000035,160.97619999999972,4.0,20.0,263.68999999999994,47.0,3.0,13.0,5.0
CHEMBL5095256,VVLVISDSGRHLMB-UHFFFAOYSA-N,TINLORAFENIB,Cc1c(Nc2c(F)ccc(NS(=O)(=O)CCCF)c2Cl)ccc2ncn(C)c(=O)c12,Small molecule,1.0,0.0,0.0,456.90200000000016,3.8793200000000025,114.41520000000004,2.0,6.0,93.09,30.0,3.0,7.0,3.0
CHEMBL1592,JSDRRTOADPPCHY-HSQYWUDLSA-N,QUINAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,Small molecule,4.0,122.0,690.0,438.5240000000003,2.5671,119.90150000000007,2.0,5.0,95.94000000000001,32.0,2.0,9.0,3.0
CHEMBL1090173,CATQHDWESBRRQA-UHFFFAOYSA-N,SD-0006,O=C(CO)N1CCC(c2n[nH]c(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,Small molecule,1.0,10.0,22.0,397.86600000000016,2.8854000000000015,105.70050000000002,2.0,5.0,95.0,28.0,3.0,4.0,4.0
CHEMBL1089641,ZBNARPCCDMHDDV-HVMBLDELSA-N,TRYPAN BLUE,Cc1cc(-c2ccc(/N=N/c3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(N)c4c3O)c(C)c2)ccc1/N=N/c1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O,Small molecule,4.0,17.0,24.0,872.8940000000001,6.6700400000000055,209.01279999999994,8.0,16.0,359.42,58.0,6.0,9.0,6.0
CHEMBL4740383,BUXIAWLTBSXYSW-UHFFFAOYSA-N,ETRUMADENANT,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3cccc(C(C)(C)O)n3)nn2)nc(N)n1,Small molecule,2.0,3.0,6.0,426.48400000000015,2.835100000000001,118.93220000000002,2.0,9.0,139.42000000000002,32.0,4.0,5.0,4.0
CHEMBL4802150,WOXOLLSAICIZNO-UHFFFAOYSA-N,NAVOCAFTOR,Nc1cc(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)cnc1-c1nnc(CO)o1,Small molecule,2.0,0.0,0.0,416.3370000000001,1.9374999999999996,86.441,2.0,9.0,141.43,28.0,3.0,5.0,3.0
CHEMBL273575,XXPANQJNYNUNES-UHFFFAOYSA-N,NOMIFENSINE,CN1Cc2c(N)cccc2C(c2ccccc2)C1,Small molecule,4.0,43.0,186.0,238.334,2.8461000000000016,75.47340000000004,1.0,2.0,29.259999999999998,18.0,2.0,1.0,3.0
CHEMBL4650283,HJFSVYUFOXAVAA-YUAYGMJFSA-N,FF-10101,CCCNc1nc(Nc2ccc(C#N)cc2)ncc1C#CCCCNC(=O)[C@H](C)N(C)C(=O)/C=C/CN(C)C,Small molecule,1.0,0.0,0.0,530.6770000000004,3.126380000000001,154.30009999999976,3.0,8.0,126.27999999999999,39.0,2.0,13.0,2.0
CHEMBL570,XSCGXQMFQXDFCW-UHFFFAOYSA-N,TRIFLUPROMAZINE,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,Small molecule,4.0,55.0,147.0,352.42500000000007,5.259800000000004,92.18600000000005,0.0,3.0,6.48,24.0,2.0,4.0,3.0
CHEMBL4871106,HXAUJHZZPCBFPN-QGZVFWFLSA-N,MSC-2363318A,NC(=O)c1cccc2c(N[C@H](CN3CCC3)c3ccc(Cl)c(C(F)(F)F)c3)ncnc12,Small molecule,1.0,12.0,38.0,449.86400000000003,4.259800000000003,111.93060000000003,2.0,5.0,84.14,31.0,3.0,6.0,4.0
CHEMBL166,JCYZMTMYPZHVBF-UHFFFAOYSA-N,MELARSOPROL,Nc1nc(N)nc(Nc2ccc([As]3SCC(CO)S3)cc2)n1,Small molecule,3.0,30.0,385.0,398.3490000000001,0.31569999999999904,94.6873,4.0,9.0,122.97,22.0,2.0,4.0,3.0
CHEMBL3621969,SOJDTNUCCXWTMG-UHFFFAOYSA-N,FIPAXALPARANT,COc1ccc(C(=O)NC2(C(=O)O)Cc3ccccc3C2)cc1OCCc1cccc(C)c1,Small molecule,2.0,2.0,3.0,445.51500000000027,3.977120000000003,125.05500000000004,2.0,4.0,84.86,33.0,3.0,8.0,4.0
CHEMBL1046,SLXKOJJOQWFEFD-UHFFFAOYSA-N,AMINOCAPROIC ACID,NCCCCCC(=O)O,Small molecule,4.0,154.0,865.0,131.175,0.5901000000000001,35.158199999999994,2.0,2.0,63.32000000000001,9.0,0.0,5.0,0.0
CHEMBL959,UBCHPRBFMUDMNC-UHFFFAOYSA-N,RIMANTADINE,CC(N)C12CC3CC(CC(C3)C1)C2,Small molecule,4.0,129.0,651.0,179.30699999999996,2.5500000000000007,54.25440000000004,1.0,1.0,26.02,13.0,0.0,1.0,4.0
CHEMBL1601,DYAIAHUQIPBDIP-AXAPSJFSSA-N,CEFONICID,O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12,Small molecule,4.0,12.0,46.0,542.5770000000001,-0.9172999999999991,121.17590000000001,4.0,12.0,204.90999999999997,35.0,2.0,9.0,4.0
CHEMBL965,VPJXQGSRWJZDOB-UHFFFAOYSA-O,CARBACHOL,C[N+](C)(C)CCOC(N)=O,Small molecule,4.0,19.0,33.0,147.19799999999998,-0.2121000000000003,38.434799999999996,1.0,2.0,52.32,10.0,0.0,3.0,0.0
CHEMBL64130,DPHUWDIXHNQOSY-UHFFFAOYSA-N,NAPABUCASIN,CC(=O)c1cc2c(o1)C(=O)c1ccccc1C2=O,Small molecule,3.0,49.0,190.0,240.21399999999997,2.2576,62.019500000000015,0.0,4.0,64.35,18.0,2.0,1.0,3.0
CHEMBL806,MKXKFYHWDHIYRV-UHFFFAOYSA-N,FLUTAMIDE,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,Small molecule,4.0,220.0,2771.0,276.21399999999994,3.2081000000000017,61.56610000000001,1.0,3.0,72.24,19.0,1.0,3.0,1.0
CHEMBL1540,JNTOCHDNEULJHD-UHFFFAOYSA-N,PENCICLOVIR,Nc1nc(O)c2ncn(CCC(CO)CO)c2n1,Small molecule,4.0,165.0,907.0,253.26199999999994,-0.895,63.67880000000002,4.0,8.0,130.31,18.0,2.0,5.0,2.0
CHEMBL4468815,GAAICKUTDBZCMT-UHFFFAOYSA-N,ZIRESOVIR,Cc1ccc2nc(N3CCS(=O)(=O)c4ccccc4C3)nc(NCC3(N)COC3)c2c1,Small molecule,3.0,12.0,73.0,439.54100000000034,1.8717199999999996,120.04690000000004,2.0,8.0,110.44,31.0,3.0,4.0,5.0
CHEMBL1730,GPRBEKHLDVQUJE-QSWIMTSFSA-N,CEFOTAXIME,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,Small molecule,4.0,324.0,3982.0,455.47400000000016,-0.6224999999999987,106.38990000000001,3.0,11.0,173.51,30.0,1.0,7.0,3.0
CHEMBL3545186,WWKYLBGQYALEDL-UHFFFAOYSA-N,FONADELPAR,Cc1cc2c(CCc3sc(-c4ccc(C(F)(F)F)cc4)nc3C(C)C)noc2cc1OCC(=O)O,Small molecule,3.0,0.0,0.0,504.53000000000026,6.650520000000005,125.92580000000004,1.0,6.0,85.45,35.0,4.0,8.0,4.0
CHEMBL4525964,KUQWGLQLLVFLSM-ONAXAZCASA-N,VANIPREVIR,CC[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)OCC(C)(C)CCCCc1cccc3c1CN(C3)C(=O)O2)C(=O)NS(=O)(=O)C1CC1,Small molecule,3.0,29.0,166.0,757.9510000000001,3.895100000000003,194.49489999999938,3.0,9.0,180.52,53.0,1.0,6.0,6.0
CHEMBL1093,QTGIAADRBBLJGA-UHFFFAOYSA-N,ARTICAINE,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,Small molecule,4.0,10.0,29.0,284.38100000000003,2.16972,76.78090000000005,2.0,5.0,67.43,19.0,1.0,6.0,1.0
CHEMBL1094,WKGXYQFOCVYPAC-UHFFFAOYSA-N,FELBAMATE,NC(=O)OCC(COC(N)=O)c1ccccc1,Small molecule,4.0,33.0,235.0,238.24300000000002,0.9607999999999993,60.25380000000002,2.0,4.0,104.64000000000001,17.0,1.0,5.0,1.0
CHEMBL1095,SZQIFWWUIBRPBZ-UHFFFAOYSA-N,ETHOTOIN,CCN1C(=O)NC(c2ccccc2)C1=O,Small molecule,4.0,11.0,55.0,204.22899999999998,1.2993999999999999,55.10170000000002,1.0,2.0,49.410000000000004,15.0,1.0,2.0,2.0
CHEMBL3545280,JCYNMRJCUYVDBC-UHFFFAOYSA-N,EFATUTAZONE,Cc1cc(Oc2ccc3nc(COc4ccc(CC5SC(=O)NC5=O)cc4)n(C)c3c2)cc(C)c1N,Small molecule,2.0,4.0,8.0,502.5960000000002,5.037740000000002,140.51209999999992,2.0,8.0,108.47000000000001,36.0,4.0,7.0,5.0
CHEMBL3265032,XSMSNFMDVXXHGJ-UHFFFAOYSA-N,ENTOSPLETINIB,c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CCOCC4)cc3)c2n1,Small molecule,3.0,41.0,1139.0,411.4690000000003,3.852800000000002,120.83140000000002,2.0,7.0,83.37,31.0,5.0,4.0,6.0
CHEMBL927,RTXOFQZKPXMALH-GHXIOONMSA-N,CEFDINIR,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,Small molecule,4.0,63.0,358.0,395.4220000000001,-0.17179999999999884,94.7314,4.0,9.0,158.21000000000004,26.0,1.0,5.0,3.0
CHEMBL1102,JMBQKKAJIKAWKF-UHFFFAOYSA-N,GLUTETHIMIDE,CCC1(c2ccccc2)CCC(=O)NC1=O,Small molecule,4.0,28.0,46.0,217.26799999999992,1.771,60.794700000000034,1.0,2.0,46.17,16.0,1.0,2.0,2.0
CHEMBL252556,JGPMMRGNQUBGND-UHFFFAOYSA-N,IDEBENONE,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,Small molecule,4.0,146.0,880.0,338.444,3.4623000000000026,92.39680000000006,1.0,5.0,72.83000000000001,24.0,0.0,12.0,1.0
CHEMBL569713,STECJAGHUSJQJN-FWXGHANASA-N,SCOPOLAMINE,CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,Small molecule,4.0,3.0,8.0,303.358,0.9180999999999995,79.38280000000005,1.0,5.0,62.3,22.0,1.0,4.0,4.0
CHEMBL4594348,UNHZLHSLZZWMNP-LLVKDONJSA-N,ELSUBRUTINIB,C=CC(=O)N1CCC[C@@H](c2ccc(C(N)=O)c3[nH]ccc23)C1,Small molecule,2.0,1.0,1.0,297.35800000000006,2.1588000000000003,85.56860000000003,2.0,2.0,79.19,22.0,2.0,3.0,3.0
CHEMBL520733,PKXWXXPNHIWQHW-RCBQFDQVSA-N,SEMAGACESTAT,CC(C)[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@@H]1C(=O)N(C)CCc2ccccc21,Small molecule,3.0,15.0,59.0,361.4420000000001,0.3800000000000008,97.11620000000005,3.0,4.0,98.74,26.0,1.0,5.0,2.0
CHEMBL4650485,FWZAWAUZXYCBKZ-NSHDSACASA-N,PIRTOBRUTINIB,COc1ccc(F)cc1C(=O)NCc1ccc(-c2nn([C@@H](C)C(F)(F)F)c(N)c2C(N)=O)cc1,Small molecule,3.0,0.0,0.0,479.43400000000014,3.432200000000001,115.48150000000003,3.0,6.0,125.25999999999999,34.0,3.0,7.0,3.0
CHEMBL430,ZRCVYEYHRGVLOC-HYARGMPZSA-N,GEMIFLOXACIN,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,Small molecule,4.0,66.0,743.0,389.38700000000017,0.966,100.39270000000002,2.0,8.0,123.04,28.0,2.0,5.0,4.0
CHEMBL600325,MYEJFUXQJGHEQK-ALRJYLEOSA-N,PROSCILLARIDIN,C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,Small molecule,4.0,117.0,299.0,530.6580000000004,3.013800000000002,138.11020000000002,4.0,8.0,129.59,38.0,1.0,3.0,6.0
CHEMBL253978,VSWPGAIWKHPTKX-UHFFFAOYSA-N,TELENZEPINE,Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O,Small molecule,1.0,29.0,53.0,370.478,2.53432,104.53420000000004,1.0,5.0,55.89000000000001,26.0,2.0,2.0,4.0
CHEMBL1123,CURUTKGFNZGFSE-UHFFFAOYSA-N,DICYCLOMINE,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,Small molecule,4.0,130.0,634.0,309.4940000000001,4.402200000000004,90.84000000000007,0.0,3.0,29.54,22.0,0.0,7.0,2.0
CHEMBL3137336,AXTAPYRUEKNRBA-JTQLQIEISA-N,UPROSERTIB,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl,Small molecule,2.0,288.0,318.0,429.25400000000013,3.5649000000000015,101.30060000000002,2.0,5.0,86.08,28.0,3.0,6.0,3.0
CHEMBL4802149,NTKBXPWLNROYPE-UHFFFAOYSA-N,FOSCICLOPIROX,Cc1cc(C2CCCCC2)n(OCOP(=O)(O)O)c(=O)c1,Small molecule,1.0,0.0,0.0,317.278,1.6998199999999997,75.84110000000003,2.0,5.0,97.99000000000001,21.0,1.0,5.0,2.0
CHEMBL1139,KAQKFAOMNZTLHT-OZUDYXHBSA-N,EPOPROSTENOL,CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O,Small molecule,4.0,10.0,53.0,352.471,3.4085000000000023,95.95240000000005,3.0,4.0,86.99000000000001,25.0,0.0,10.0,2.0
CHEMBL2105109,RWXRJSRJIITQAK-ZSBIGDGJSA-N,ITASETRON,CN1[C@@H]2CC[C@H]1C[C@@H](NC(=O)n1c(=O)[nH]c3ccccc31)C2,Small molecule,1.0,2.0,9.0,300.3620000000001,1.5124999999999993,84.08340000000004,2.0,4.0,70.13,22.0,2.0,1.0,4.0
CHEMBL560993,FATGTHLOZSXOBC-UHFFFAOYSA-N,OC000459,Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(=O)O,Small molecule,2.0,27.0,987.0,348.3770000000001,4.312420000000003,98.81780000000005,1.0,3.0,55.120000000000005,26.0,4.0,4.0,4.0
CHEMBL2105637,DYDCPNMLZGFQTM-UHFFFAOYSA-N,DELAFLOXACIN,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,Small molecule,4.0,15.0,24.0,440.76500000000016,1.9177000000000002,101.81550000000001,3.0,7.0,121.68,30.0,3.0,3.0,4.0
CHEMBL251940,LUALIOATIOESLM-UHFFFAOYSA-N,PERICIAZINE,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,Small molecule,4.0,19.0,40.0,365.502,4.007780000000003,105.02580000000003,1.0,5.0,50.5,26.0,2.0,4.0,4.0
CHEMBL2105661,YVAFBXLHPINSIK-QHCPKHFHSA-N,LITRONESIB,CCNCCS(=O)(=O)NC[C@@]1(c2ccccc2)SC(NC(=O)C(C)(C)C)=NN1C(=O)C(C)(C)C,Small molecule,2.0,3.0,6.0,511.71400000000034,2.4231000000000016,137.37789999999998,3.0,7.0,119.97,34.0,1.0,8.0,2.0
CHEMBL465,CYQFCXCEBYINGO-IAGOWNOFSA-N,DRONABINOL,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,Small molecule,4.0,50.0,402.0,314.46900000000005,5.735800000000006,95.26480000000006,1.0,2.0,29.46,23.0,1.0,4.0,3.0
CHEMBL61,YJGVMLPVUAXIQN-XVVDYKMHSA-N,PODOFILOX,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,Small molecule,4.0,324.0,1997.0,414.41000000000025,2.4092000000000002,103.40480000000004,1.0,8.0,92.68,30.0,2.0,4.0,5.0
CHEMBL799,RRGUKTPIGVIEKM-UHFFFAOYSA-N,CILOSTAZOL,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,Small molecule,4.0,149.0,609.0,369.4690000000002,3.4647000000000014,101.76470000000005,1.0,6.0,81.93,27.0,2.0,7.0,4.0
CHEMBL1757,YMDXZJFXQJVXBF-STHAYSLISA-N,FOSFOMYCIN,C[C@@H]1O[C@@H]1P(=O)(O)O,Small molecule,4.0,72.0,394.0,138.059,-0.09110000000000007,26.37909999999999,2.0,2.0,70.06,8.0,0.0,1.0,1.0
CHEMBL1614,OBATZBGFDSVCJD-LALPQLPRSA-N,DESLANOSIDE,C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3C[C@@H](O)[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1,Small molecule,4.0,9.0,25.0,943.0900000000007,0.04230000000000822,225.24419999999927,9.0,19.0,282.21,66.0,0.0,10.0,9.0
CHEMBL457299,LYCAIKOWRPUZTN-UHFFFAOYSA-N,MACROGOL,OCCO,Small molecule,4.0,115.0,680.0,62.068000000000005,-1.0290000000000001,14.171600000000002,2.0,2.0,40.46,4.0,0.0,1.0,0.0
CHEMBL517231,IKKXOSBHLYMWAE-QRPMWFLTSA-N,ISLATRAVIR,C#C[C@]1(CO)O[C@@H](n2cnc3c(N)nc(F)nc32)C[C@@H]1O,Small molecule,3.0,9.0,53.0,293.258,-0.8083000000000005,69.08900000000001,3.0,8.0,119.31,21.0,2.0,2.0,3.0
CHEMBL1625,DXGLGDHPHMLXJC-UHFFFAOYSA-N,OXYBENZONE,COc1ccc(C(=O)c2ccccc2)c(O)c1,Small molecule,4.0,38.0,72.0,228.247,2.631800000000001,64.53330000000003,1.0,3.0,46.53,17.0,2.0,3.0,2.0
CHEMBL1477,SEERZIQQUAZTOL-ANMDKAQQSA-N,CERIVASTATIN,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,Small molecule,4.0,133.0,1043.0,459.5580000000002,4.8807000000000045,126.43940000000005,3.0,5.0,99.88000000000001,33.0,2.0,11.0,2.0
CHEMBL521851,LHNIIDJUOCFXAP-UHFFFAOYSA-N,PICTILISIB,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,Small molecule,2.0,1070.0,2484.0,513.6490000000003,2.1483999999999996,137.2284999999999,1.0,9.0,107.55000000000001,35.0,4.0,5.0,6.0
CHEMBL508360,MEHAQNIQDYZFHE-KRWDJPGYSA-N,ILS-920,CO[C@@H]1C/C(C)=C\[C@H]2CC[C@@H]([C@@H](C)C[C@@H](C)C(=O)[C@H](OC)[C@H](O)/C(C)=C/[C@@H](C)C(=O)C[C@@H]([C@H](C)C[C@@H]3CC[C@@H](O)[C@H](OC)C3)OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@]3(O)O[C@@H](CC[C@H]3C)C1)N(c1ccccc1)O2,Small molecule,1.0,1.0,2.0,1037.3419999999996,7.42750000000001,278.29039999999947,3.0,15.0,207.9,74.0,1.0,7.0,7.0
CHEMBL481611,FWIVDMJALNEADT-SFTDATJTSA-N,ODANACATIB,CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,Small molecule,3.0,27.0,98.0,525.5680000000002,4.629280000000003,126.23220000000005,2.0,5.0,99.06,36.0,2.0,9.0,3.0
CHEMBL4065616,RWWYLEGWBNMMLJ-YSOARWBDSA-N,REMDESIVIR,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,Small molecule,4.0,33.0,202.0,602.5850000000002,2.3121799999999997,149.83419999999987,4.0,13.0,203.54999999999995,42.0,3.0,13.0,4.0
CHEMBL485253,KPJZHOPZRAFDTN-NQUBZZJWSA-N,METHYSERGIDE,CCC(CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,Small molecule,4.0,38.0,92.0,353.4660000000001,1.9351,103.81550000000004,2.0,4.0,57.5,26.0,2.0,4.0,4.0
